instance,populationSize,crossoverProb,mutationProb,run,hv,timeMillis,n_points,n_nd
instancia_pequena.json,60,0.7,0.05,6,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.05,7,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.05,8,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.05,9,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.05,10,8190.0,90.0,1,1
instancia_pequena.json,60,0.7,0.05,11,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.05,12,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.05,13,8190.0,94.0,1,1
instancia_pequena.json,60,0.7,0.05,14,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.05,15,8190.0,90.0,1,1
instancia_pequena.json,60,0.7,0.05,16,8190.0,90.0,1,1
instancia_pequena.json,60,0.7,0.05,17,8190.0,90.0,1,1
instancia_pequena.json,60,0.7,0.05,18,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.05,19,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.05,20,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.05,21,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.05,22,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.05,23,8190.0,90.0,1,1
instancia_pequena.json,60,0.7,0.05,24,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.05,25,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.05,26,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.05,27,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.05,28,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.05,29,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,0,8190.0,94.0,1,1
instancia_pequena.json,60,0.7,0.1,1,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,2,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.1,3,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.1,4,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.1,5,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,6,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,7,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,8,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,9,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,10,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,11,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,12,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,13,8190.0,90.0,1,1
instancia_pequena.json,60,0.7,0.1,14,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,15,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,16,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.1,17,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.1,18,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.1,19,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.1,20,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,21,8190.0,90.0,1,1
instancia_pequena.json,60,0.7,0.1,22,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.1,23,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,24,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,25,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,26,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,27,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.1,28,8190.0,91.0,1,1
instancia_pequena.json,60,0.7,0.1,29,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.2,0,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,1,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.2,2,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,3,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.2,4,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.2,5,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,6,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.2,7,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.2,8,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,9,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,10,8190.0,87.0,1,1
instancia_pequena.json,60,0.7,0.2,11,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.2,12,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.2,13,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.2,14,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,15,8190.0,106.0,1,1
instancia_pequena.json,60,0.7,0.2,16,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,17,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,18,8190.0,86.0,1,1
instancia_pequena.json,60,0.7,0.2,19,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,20,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,21,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.2,22,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,23,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,24,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,25,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,26,8190.0,89.0,1,1
instancia_pequena.json,60,0.7,0.2,27,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,28,8190.0,88.0,1,1
instancia_pequena.json,60,0.7,0.2,29,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,0,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,1,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,2,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,3,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,4,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,5,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,6,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,7,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,8,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,9,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,10,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,11,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,12,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,13,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,14,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,15,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,16,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,17,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,18,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,19,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,20,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,21,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,22,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.05,23,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,24,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,25,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,26,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.05,27,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,28,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.05,29,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,0,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,1,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,2,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,3,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.1,4,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,5,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,6,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.1,7,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,8,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.1,9,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.1,10,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,11,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,12,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,13,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,14,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,15,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,16,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,17,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,18,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,19,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,20,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.1,21,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,22,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.1,23,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,24,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,25,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.1,26,8190.0,92.0,1,1
instancia_pequena.json,60,0.9,0.1,27,8190.0,94.0,1,1
instancia_pequena.json,60,0.9,0.1,28,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.1,29,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,0,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.2,1,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,2,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,3,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,4,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,5,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,6,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,7,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,8,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,9,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,10,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,11,8190.0,88.0,1,1
instancia_pequena.json,60,0.9,0.2,12,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.2,13,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,14,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,15,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,16,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,17,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,18,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,19,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,20,8190.0,90.0,1,1
instancia_pequena.json,60,0.9,0.2,21,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,22,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,23,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,24,8190.0,87.0,1,1
instancia_pequena.json,60,0.9,0.2,25,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,26,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,27,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,28,8190.0,89.0,1,1
instancia_pequena.json,60,0.9,0.2,29,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.05,0,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,1,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,2,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,3,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,4,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,5,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,6,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,7,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,8,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,9,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,10,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,11,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,12,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,13,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,14,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,15,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,16,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,17,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,18,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,19,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,20,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,21,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,22,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,23,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,24,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.05,25,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.05,26,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.05,27,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,28,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.05,29,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.1,0,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,1,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,2,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,3,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.1,4,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,5,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,6,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.1,7,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,8,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,9,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,10,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.1,11,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,12,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,13,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,14,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,15,8190.0,97.0,1,1
instancia_pequena.json,60,1.0,0.1,16,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,17,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.1,18,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,19,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,20,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,21,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,22,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.1,23,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.1,24,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.1,25,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,26,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,27,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.1,28,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.1,29,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,0,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,1,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,2,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,3,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,4,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.2,5,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,6,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,7,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,8,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,9,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,10,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,11,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,12,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,13,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,14,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,15,8190.0,90.0,1,1
instancia_pequena.json,60,1.0,0.2,16,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,17,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,18,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,19,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,20,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,21,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,22,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,23,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,24,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,25,8190.0,88.0,1,1
instancia_pequena.json,60,1.0,0.2,26,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,27,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,28,8190.0,89.0,1,1
instancia_pequena.json,60,1.0,0.2,29,8190.0,89.0,1,1
instancia_pequena.json,120,0.7,0.05,0,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.05,1,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,2,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,3,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,4,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,5,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.05,6,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,7,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,8,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,9,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,10,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.05,11,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,12,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,13,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,14,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,15,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,16,8190.0,148.0,1,1
instancia_pequena.json,120,0.7,0.05,17,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.05,18,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,19,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,20,8190.0,146.0,1,1
instancia_pequena.json,120,0.7,0.05,21,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.05,22,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,23,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,24,8190.0,142.0,1,1
instancia_pequena.json,120,0.7,0.05,25,8190.0,142.0,1,1
instancia_pequena.json,120,0.7,0.05,26,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.05,27,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.05,28,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.05,29,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,0,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,1,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.1,2,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.1,3,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,4,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.1,5,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,6,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.1,7,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,8,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.1,9,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,10,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,11,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,12,8190.0,146.0,1,1
instancia_pequena.json,120,0.7,0.1,13,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,14,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,15,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,16,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,17,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,18,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,19,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,20,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,21,8190.0,146.0,1,1
instancia_pequena.json,120,0.7,0.1,22,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,23,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.1,24,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,25,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,26,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.1,27,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,28,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.1,29,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.2,0,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,1,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,2,8190.0,142.0,1,1
instancia_pequena.json,120,0.7,0.2,3,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,4,8190.0,142.0,1,1
instancia_pequena.json,120,0.7,0.2,5,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,6,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,7,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.2,8,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.2,9,8190.0,147.0,1,1
instancia_pequena.json,120,0.7,0.2,10,8190.0,146.0,1,1
instancia_pequena.json,120,0.7,0.2,11,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.2,12,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.2,13,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,14,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,15,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.2,16,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,17,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,18,8190.0,142.0,1,1
instancia_pequena.json,120,0.7,0.2,19,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,20,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,21,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,22,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,23,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,24,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,25,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,26,8190.0,144.0,1,1
instancia_pequena.json,120,0.7,0.2,27,8190.0,143.0,1,1
instancia_pequena.json,120,0.7,0.2,28,8190.0,145.0,1,1
instancia_pequena.json,120,0.7,0.2,29,8190.0,146.0,1,1
instancia_pequena.json,120,0.9,0.05,0,8190.0,146.0,1,1
instancia_pequena.json,120,0.9,0.05,1,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,2,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,3,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,4,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,5,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,6,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,7,8190.0,146.0,1,1
instancia_pequena.json,120,0.9,0.05,8,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,9,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,10,8190.0,146.0,1,1
instancia_pequena.json,120,0.9,0.05,11,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,12,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,13,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,14,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,15,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,16,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,17,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,18,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,19,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.05,20,8190.0,147.0,1,1
instancia_pequena.json,120,0.9,0.05,21,8190.0,151.0,1,1
instancia_pequena.json,120,0.9,0.05,22,8190.0,143.0,1,1
instancia_pequena.json,120,0.9,0.05,23,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,24,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,25,8190.0,142.0,1,1
instancia_pequena.json,120,0.9,0.05,26,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,27,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.05,28,8190.0,148.0,1,1
instancia_pequena.json,120,0.9,0.05,29,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.1,0,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.1,1,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.1,2,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.1,3,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.1,4,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.1,5,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.1,6,8190.0,143.0,1,1
instancia_pequena.json,120,0.9,0.1,7,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.1,8,8190.0,146.0,1,1
instancia_pequena.json,120,0.9,0.1,9,8190.0,145.0,1,1
instancia_pequena.json,120,0.9,0.1,10,8190.0,168.0,1,1
instancia_pequena.json,120,0.9,0.1,11,8190.0,160.0,1,1
instancia_pequena.json,120,0.9,0.1,12,8190.0,144.0,1,1
instancia_pequena.json,120,0.9,0.1,13,8190.0,145.0,1,1
